"Muni_ID","ID","Muni","barley","maize","oat","rice","rye","triticale","wheat","other_industry","sunflower","potato","bean","chickpea","other_pulses","total"
1413,"1661413","Mação",0,116.84,11.73,0,32.46,0,17.02,0,0,0,3.26,0,0,181.31
506,"1660506","Oleiros",0,319,0,0,0,0,17.02,0,0,0,3.26,0,0,339.28
508,"1660508","Proença-a-Nova",28.8,463.2,41.05,0,175.32,0,93.59,0,0,0,0,0,3.44,805.4
509,"1660509","Sertã",0,1214.64,17.6,0,-77.94,0,17.02,0,0,51.54,3.26,3.92,3.44,1233.48
510,"1660510","Vila de Rei",0,172.56,17.6,0,-15.15,0,59.55,0,0,0,0,0,3.44,238
905,"1670905","Fornos de Algodres",0,1187.36,548.11,0,2337.6,0,17.02,0,0,28.35,14.34,2.45,3.44,4138.67
906,"1670906","Gouveia",9.6,637.56,542.3,0,3973.92,0,0,0,0,82.44,9.8,0,6.87,5262.49
912,"1670912","Seia",0,435.6,35.2,0,485.43,0,34.02,0,0,155.04,12.05,0,3.44,1160.78
902,"1680902","Almeida",0,81.78,1443.05,0,2270.75,0,212.67,0,0,9.24,0,0,0,4017.49
903,"1680903","Celorico da Beira",9.6,260.73,648.2,0,3059.76,0,153.12,0,0,73.84,2.61,3.92,3.44,4215.22
904,"1680904","Figueira de Castelo Rodrigo",28.8,204.47,2833.28,0,2096.38,0,719.34,0,0,131.18,3.26,3.92,3.44,6024.07
907,"1680907","Guarda",0,2204,1635.04,0,11491.32,71.45,974.22,0,4.24,101.75,7.05,5,4.58,16498.65
908,"1680908","Manteigas",0,0,29.34,0,290.8,0,0,0,0,0,0,0,0,320.14
909,"1680909","Mêda",48.04,1241.84,457.66,0,3757.34,0,553.08,0,0,0,1.63,3.92,10.32,6073.83
910,"1680910","Pinhel",28.8,2200.96,1947.88,0,6856.78,0,1582.56,28.2,0,27.81,7.35,22,14.76,12717.1
911,"1680911","Sabugal",9.6,1942.33,774.39,0,11081.96,0,1343.92,0,0,83.34,2.54,2.94,3.44,15244.46
913,"1680913","Trancoso",0,2031.4,1013.7,0,4473.72,0,340.47,0,0,55.56,2.18,5.22,11,7933.25
502,"1690502","Castelo Branco",24.7,581.4,575.36,0,1259.9,1858.01,2685.7,0,0,17.18,226.56,3.92,6.87,7239.6
505,"1690505","Idanha-a-Nova",1440.78,1188.59,3565.73,0,12675.54,16997.04,7717.98,129.03,0,0,93.99,0,375.1,44183.78
507,"1690507","Penamacor",9.6,1362.06,2497.76,0,3701.39,71.45,868.02,0,0,27.48,40.29,3.92,0,8581.97
511,"1690511","Vila Velha de Ródão",0,28.56,381.3,0,0,15.88,0,0,0,0,1.63,3.92,0,431.29
501,"16A0501","Belmonte",0,841.29,1078.8,0,7753.9,0,0,0,0,0,10.9,0,0,9684.89
503,"16A0503","Covilhã",0,696,2644.04,0,7967.9,992.12,579.14,0,0,18.62,31.46,2.61,2.29,12934.18
504,"16A0504","Fundão",134.42,4057.2,4305.84,0,5643.32,1015.68,783.06,0,2.12,18.04,70.5,2.61,3.44,16036.23
1001,"16B1001","Alcobaça",1481.78,17037.6,1553.92,0,31.9,0,2491.47,0,0,2827.2,70.02,0,107.12,25601.01
1101,"16B1101","Alenquer",5971.87,6123.6,3693.57,0,-31.9,5041.36,17882.3,50.28,0,1165.32,16.1,95.92,17.84,40026.26
1102,"16B1102","Arruda dos Vinhos",2343.28,2312.94,1793.4,0,0,0,3071.65,50.28,0,118.08,5.36,36.27,17.84,9749.1
1005,"16B1005","Bombarral",211.64,1394.77,236.55,0,0,25.78,296.56,0,0,630.81,0,0,8.92,2805.03
1104,"16B1104","Cadaval",30.24,1114.6,325.08,0,0,0,804.9,0,0,196.69,8.06,0,17.85,2497.42
1006,"16B1006","Caldas da Rainha",45.36,11819.52,285.84,0,15.95,0,1609.8,0,0,993.61,60.45,0,35.64,14866.17
1108,"16B1108","Lourinhã",4002.94,15443.73,995.48,0,-63.8,103.15,7011.58,0,0,13972.32,96.72,0,170.1,41732.22
1011,"16B1011","Nazaré",0,1346.28,108.36,0,0,25.78,42.36,0,0,359.76,17.25,0,0,1899.79
1012,"16B1012","Óbidos",15.12,3557.4,177.3,0,0,0,1567.63,0,0,840.56,17.9,0,26.74,6202.65
1014,"16B1014","Peniche",840.84,9858.6,354.67,0,0,25.78,3023.88,0,0,1047.96,125.44,0,35.68,15312.85
1112,"16B1112","Sobral de Monte Agraço",4580.52,5109.22,2531.36,0,0,-502.84,3770.34,50.28,15.56,354,16.12,0,26.76,15951.32
1113,"16B1113","Torres Vedras",12050.19,25893.92,5266.08,0,0,25.78,20124.26,0,0,4729.64,100.75,50.27,142.8,68383.69
1401,"16C1401","Abrantes",1193.7,2080.31,2026.86,0,127.6,64.47,4018.5,0,6.48,14.31,4.03,0,223.13,9759.39
1402,"16C1402","Alcanena",302.4,427.84,88.69,0,0,0,2464.68,0,0,0,0,0,8.91,3292.52
1408,"16C1408","Constância",0,0,88.69,0,0,0,0,0,0,0,0,0,0,88.69
1410,"16C1410","Entroncamento",0,0,0,0,0,0,42.36,0,0,0,0,0,0,42.36
1411,"16C1411","Ferreira do Zêzere",0,439.08,19.7,0,0,0,42.36,0,0,0,0,0,0,501.14
1421,"16C1421","Ourém",75.6,3616.8,191.25,0,0,0,417,0,0,13.12,9.66,10.05,62.4,4395.88
1417,"16C1417","Sardoal",0,709.31,19.7,0,0,0,0,0,0,0,0,0,0,729.01
1418,"16C1418","Tomar",771.3,219.24,2253.3,0,47.85,0,6955,0,0,13.12,0,0,26.74,10286.55
1419,"16C1419","Torres Novas",1507.44,2957.31,1690.24,0,0,103.15,10924.39,0,0,0,0,0,8.91,17191.44
1420,"16C1420","Vila Nova da Barquinha",0,0,325,0,0,0,614.33,0,9.99,0,0,0,0,949.32
1115,"1711115","Amadora",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105,"1711105","Cascais",54.45,0,0,0,0,0,0,0,0,0,0,0,0,54.45
1106,"1711106","Lisboa",0,0,0,0,0,0,42.36,0,0,0,0,0,0,42.36
1107,"1711107","Loures",153.45,2081.26,354.67,0,95.7,219.2,854.08,0,54.4,13.12,0,0,44.55,3870.43
1109,"1711109","Mafra",11035.98,17855.02,5634.71,0,0,-21.49,11459.5,42.36,0,2164.85,141.84,20.12,151.7,48484.59
1116,"1711116","Odivelas",0,101.33,0,0,0,0,0,0,0,0,0,0,0,101.33
1110,"1711110","Oeiras",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,"1711111","Sintra",1739.22,9765.97,974.4,0,15.95,25.78,13104.79,0,0,870.84,12.09,0,26.76,26535.8
1114,"1711114","Vila Franca de Xira",4993.8,109.56,1166.4,0,0,219.2,17215.05,50.28,262.08,214.65,0,110.64,321.09,24662.75
1502,"1721502","Alcochete",136.08,108.08,659.88,0,0,0,169.44,0,0,0,0,0,53.56,1127.04
1503,"1721503","Almada",0,450.36,147.84,0,0,103.15,593.12,0,0,39.34,5.36,0,26.74,1365.91
1504,"1721504","Barreiro",0,0,0,0,0,0,105.92,0,0,0,0,0,0,105.92
1506,"1721506","Moita",0,218.88,39.42,0,0,0,0,0,0,0,0,0,0,258.3
1507,"1721507","Montijo",310.14,218.98,365.4,0,79.75,799.2,3600.45,0,0,193.05,0,0,17.84,5584.81
1508,"1721508","Palmela",2130.32,3505.28,1837.67,0,31.9,25.78,323.52,0,0,148.6,0,0,62.4,8065.47
1510,"1721510","Seixal",0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,"1721511","Sesimbra",75.6,126.66,157.69,0,15.95,-464.04,185.36,0,0,0,0,0,0,97.22
1512,"1721512","Setúbal",15.12,202.66,157.69,0,0,0,0,0,0,15.74,0,0,0,391.21
1501,"1811501","Alcácer do Sal",16.17,0,7589.24,0,0,9714.74,19979.76,197.8,234.6,0,0,3.95,611.43,38347.69
1505,"1811505","Grândola",1989.12,1102.56,1602.93,0,26.06,3712.5,2828.46,39.54,88.96,35.91,0,0,561.26,11987.3
211,"1810211","Odemira",1611.9,8683.72,9139.44,0,41.67,10197.03,15273.27,0,118.25,71.52,7.98,3.95,891.78,46040.51
1509,"1811509","Santiago do Cacém",1332.74,2955.52,16078.5,0,41.67,28680.69,26860.34,0,256.68,23.4,0,19.74,544.68,76793.96
1513,"1811513","Sines",0,1151.28,1379.04,0,0,5547.3,6238.66,0,0,52,0,0,92.75,14461.03
1201,"1821201","Alter do Chão",3606,0,1661.73,0,0,2452.5,6391.8,0,0,0,0,55.22,0,14167.25
1202,"1821202","Arronches",1953.72,89.58,5962.58,0,0,12864.63,6643.17,0,0,9.75,0,0,0,27523.43
1203,"1821203","Avis",6112.17,0,9530.36,0,354.24,4489.44,13045.5,0,131.6,0,0,3.95,443.22,34110.48
1204,"1821204","Campo Maior",10163.28,0,6124.46,0,93.8,8831.76,25997.76,0,921.84,0,0,39.45,308.2,52480.55
1205,"1821205","Castelo de Vide",0,0,0,0,1067.58,0,0,0,0,0,0,0,0,1067.58
1206,"1821206","Crato",0,0,70.7,0,0,2010.51,30.58,0,0,0,0,0,0,2111.79
1207,"1821207","Elvas",12650.04,369.36,14080.5,0,0,24051.36,21053.43,0,57.96,23.4,0,15.78,528.66,72830.49
1208,"1821208","Fronteira",5372.94,0,4502.16,0,0,9787.5,10110.24,0,0,0,0,0,147.84,29920.68
1209,"1821209","Gavião",0,553.08,471.45,0,93.8,26.8,1024.59,0,0,29.25,8.34,0,4.22,2211.53
1210,"1821210","Marvão",0,0,0,0,26.06,40.22,0,0,0,0,0,0,0,66.28
1211,"1821211","Monforte",2533.77,0,7824.2,0,0,9372.48,11468.6,0,259.44,0,0,0,16.92,31475.41
707,"1820707","Mora",4425.54,-92.32,3661.21,0,0,2063.56,1422.13,0,13.6,0,0,11.84,257.28,11762.84
1212,"1821212","Nisa",0,0,553.91,0,1318,0,0,0,0,0,0,0,16.92,1888.83
1213,"1821213","Ponte de Sor",612.34,923.6,1755,0,109.44,1388.8,1005,0,81.6,0,2.78,63.25,136.68,6078.49
1214,"1821214","Portalegre",0,0,1390.5,0,250.04,1016.55,1681.68,0,0,12.54,0,0,0,4351.31
701,"1830701","Alandroal",3808.55,0,14312.89,0,0,27431.18,15285.72,0,0,0,0,3.96,147.95,60990.25
702,"1830702","Arraiolos",15154.82,92.44,10719,0,41.67,2881.28,14791.59,0,297,0,0,0,147.95,44125.75
703,"1830703","Borba",3017.69,0,4064.92,0,0,4569.53,1774.08,0,0,0,0,0,25.3,13451.52
704,"1830704","Estremoz",13197.96,0,13986,0,0,8001.7,15413.76,0,513.36,0,2.78,0,172.9,51288.46
705,"1830705","Évora",23984.62,18245.7,55930.5,0,41.67,17475.52,63610.26,0,192.5,0,0,165.76,12.65,179659.18
706,"1830706","Montemor-o-Novo",5907.28,-92.4,4478.68,0,0,2278.56,7767.09,0,0,0,0,0,96.94,20436.15
708,"1830708","Mourão",6418.68,0,5157,0,0,1675.36,9122.75,0,86.18,0,0,0,63.36,22523.33
709,"1830709","Portel",10529.52,0,13193.22,0,0,4931.88,20852.73,0,40.8,0,0,0,0,49548.15
710,"1830710","Redondo",7992,92.47,9335.08,0,0,3967.04,5390.76,0,33.6,0,0,79.05,25.3,26915.3
711,"1830711","Reguengos de Monsaraz",5009.56,0,18198,0,0,22835.28,15795.09,0,0,0,0,7.89,75.88,61921.7
1215,"1831215","Sousel",6973.74,0,4296.93,0,0,7103.25,11414.14,0,198,0,0,410.22,8.43,30404.71
712,"1830712","Vendas Novas",1892.1,91.66,1154.98,0,0,0,91.75,0,0,19.5,0,0,8.43,3258.42
713,"1830713","Viana do Alentejo",1034.72,0,2615.12,0,0,-5166.36,3027.55,0,0,0,0,0,97.2,1608.23
714,"1830714","Vila Viçosa",1261.4,0,3017.28,0,0,8508.78,5946.64,0,0,0,0,0,0,18734.1
201,"1840201","Aljustrel",45860.9,829.44,43983,0,0,25560.2,77030.4,7424.73,6477.72,0,0,51.4,1353.69,208571.48
202,"1840202","Almodôvar",5030.37,92.58,24430.39,0,0,10616.34,15646.8,0,0,0,0,59.34,704.9,56580.72
203,"1840203","Alvito",4819.35,0,9146.22,0,0,0,4128.24,79.11,104.12,0,0,0,84.32,18361.36
204,"1840204","Barrancos",0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,"1840205","Beja",133654.34,0,71955,0,0,45465.54,187380.46,8812.37,16021.8,0,0,264.18,3091.86,466645.55
206,"1840206","Castro Verde",25047.8,0,71645.39,0,0,24445.05,34202.3,752,208.24,0,0,102.57,299.45,156702.8
207,"1840207","Cuba",12675.09,84.87,4954.5,0,0,1835.98,10496.61,0,1625.64,0,0,0,25.3,31697.99
208,"1840208","Ferreira do Alentejo",40018.22,92.15,12262.41,0,0,31204.05,56408.72,2492.55,8909.28,0,0,364,1561.95,153313.33
209,"1840209","Mértola",11821.12,0,46688.89,0,0,37022.88,49046.7,0,27.2,0,0,0,2354.94,146961.73
210,"1840210","Moura",22759.26,0,19236.74,0,0,7003.72,66198,356.31,1776.5,0,0,59.34,261.66,117651.53
212,"1840212","Ourique",8099.96,276.93,34384.5,0,0,18429.54,25195.36,158.25,275,0,0,0,885.78,87705.32
213,"1840213","Serpa",61195.92,0,25280.26,0,0,21593.32,68765.68,237.5,5796,0,0,71.01,3137.25,186076.94
214,"1840214","Vidigueira",14191.88,0,9963,0,0,991.76,19197.42,356.3,1545.6,0,0,0,63.25,46309.21
1403,"1851403","Almeirim",0,0,325,0,0,0,1885.1,0,0,2266.32,0,0,0,4476.42
1404,"1851404","Alpiarça",446.68,1095.7,250.11,0,0,-303.24,4298.7,0,23.34,119.36,0,0,89.1,6019.75
1103,"1851103","Azambuja",1557.9,4927.05,147.72,0,0,0,11312.32,0,341.7,122.4,8.06,0,17.84,18434.99
1405,"1851405","Benavente",5383.6,11398.4,2344.32,0,0,2604,3556.42,301.6,23.59,133.38,0,0,0,25745.31
1406,"1851406","Cartaxo",2551.52,2740.75,240.8,0,143.55,0,2796.15,0,131.04,29,0,10.06,0,8642.87
1407,"1851407","Chamusca",1611.16,986.4,2413.62,0,0,657.6,12833.08,0,0,59.16,0,0,0,18561.02
1409,"1851409","Coruche",3418.82,6684.99,1766.1,0,15.95,1933.97,4863.04,0,13.32,14.91,0,0,44.55,18755.65
1412,"1851412","Golegã",2169.72,2082.21,559.36,0,0,0,5389.36,0,0,626.64,0,0,0,10827.29
1414,"1851414","Rio Maior",1249.76,548.6,512.4,0,0,0,4989.16,0,0,62.96,8.06,0,8.92,7379.86
1415,"1851415","Salvaterra de Magos",1300.5,438.64,980.91,0,79.75,0,3376.8,0,85.5,0,0,0,392.35,6654.45
1416,"1851416","Santarém",15411.2,548,8374.53,0,534.27,2978.38,30907.02,23.78,492.02,44.52,0,79.2,160.36,59553.28
801,"1500801","Albufeira",106.8,0,0,0,0,0,1064.14,0,0,0,0,0,5.28,1176.22
802,"1500802","Alcoutim",0,0,181.76,0,0,0,153.34,0,0,0,0,0,26.48,361.58
803,"1500803","Aljezur",405.79,1814.12,1288.76,0,65.8,0,2933.01,0,0,24.58,2.95,5.39,0,6540.4
804,"1500804","Castro Marim",0,0,0,0,0,0,86.28,0,0,0,0,0,5.29,91.57
805,"1500805","Faro",32.04,0,0,0,0,263.33,143.8,0,0,0,0,0,5.29,444.46
806,"1500806","Lagoa",0,0,107.4,0,0,0,220.48,0,0,0,0,0,0,327.88
807,"1500807","Lagos",234.9,0,143.13,0,0,305.8,824.4,0,0,27.3,0,5.39,10.56,1551.48
808,"1500808","Loulé",405.9,72.12,313.78,0,0,0,0,0,0,0,0,0,0,791.8
809,"1500809","Monchique",10.68,381.72,313.88,0,0,152.9,565.39,0,0,112.86,2.53,0,0,1539.96
810,"1500810","Olhão",0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,"1500811","Portimão",0,62.51,0,0,0,0,105.44,0,0,13.17,0,0,5.29,186.41
812,"1500812","São Brás de Alportel",0,0,16.52,0,0,0,0,0,0,15.36,0,0,0,31.88
813,"1500813","Silves",405.79,192.33,776.3,0,0,50.94,1802.56,0,0,24.58,0,10.77,21.14,3284.41
814,"1500814","Tavira",32.04,248.56,57.8,0,0,0,429.35,0,0,-12.29,0,0,25.65,781.11
815,"1500815","Vila do Bispo",2551.68,263.76,660.6,0,0,1155,2157.18,0,0,0,0,0,5.28,6793.5
816,"1500816","Vila Real de Santo António",0,0,57.8,0,0,0,258.78,0,0,10.24,0,5.39,10.56,342.77
