"Muni_ID","ID","Muni","Ninputs","Noutputs","GNB"
1601,"1111601","Arcos de Valdevez",10.43,2.43,7.99
1602,"1111602","Caminha",16.49,4.73,11.76
1603,"1111603","Melgaço",3.91,0.2,3.71
1604,"1111604","Monção",26.32,6.71,19.6
1605,"1111605","Paredes de Coura",24.88,13.06,11.82
1606,"1111606","Ponte da Barca",19.38,5.94,13.43
1607,"1111607","Ponte de Lima",49.48,33.38,16.09
1608,"1111608","Valença",26.82,15.67,11.16
1609,"1111609","Viana do Castelo",48.67,26.13,22.55
1610,"1111610","Vila Nova de Cerveira",34.24,15.94,18.3
301,"1120301","Amares",48.31,55.58,-7.27
302,"1120302","Barcelos",80.45,202.84,-122.4
303,"1120303","Braga",85.45,111.38,-25.93
306,"1120306","Esposende",109.36,162.69,-53.32
310,"1120310","Terras de Bouro",13.76,1.49,12.27
313,"1120313","Vila Verde",62.19,56.92,5.27
307,"1130307","Fafe",86.28,52.82,33.46
308,"1130308","Guimarães",81.89,76.48,5.42
309,"1130309","Póvoa de Lanhoso",70.18,63.3,6.88
1314,"1131314","Santo Tirso",76.94,91.86,-14.91
1318,"1131318","Trofa",77.87,189.37,-111.5
311,"1130311","Vieira do Minho",11.78,5.52,6.26
312,"1130312","Vila Nova de Famalicão",79.61,163.68,-84.08
314,"1130314","Vizela",90.02,55.2,34.82
107,"1140107","Espinho",102.78,204.59,-101.81
1304,"1141304","Gondomar",68.65,64.97,3.68
1306,"1141306","Maia",63.7,167.47,-103.77
1308,"1141308","Matosinhos",62.3,183.89,-121.59
1312,"1141312","Porto",40.98,28.19,12.78
1313,"1141313","Póvoa de Varzim",77.78,289.22,-211.44
1315,"1141315","Valongo",53.13,176.41,-123.28
1316,"1141316","Vila do Conde",66.1,264.05,-197.96
1317,"1141317","Vila Nova de Gaia",78.12,56.84,21.28
1301,"1151301","Amarante",38.54,8.23,30.31
1302,"1151302","Baião",27.69,9.04,18.65
304,"1150304","Cabeceiras de Basto",19.12,11.16,7.96
106,"1150106","Castelo de Paiva",84.55,49.6,34.95
305,"1150305","Celorico de Basto",83.81,52.67,31.14
1804,"1151804","Cinfães",29.57,13.69,15.88
1303,"1151303","Felgueiras",47.71,60.61,-12.89
1305,"1151305","Lousada",60.74,47.88,12.86
1307,"1151307","Marco de Canaveses",61.37,26.3,35.08
1705,"1151705","Mondim de Basto",20.13,4.27,15.86
1309,"1151309","Paços de Ferreira",68.92,94.04,-25.12
1310,"1151310","Paredes",57.54,57.35,0.2
1311,"1151311","Penafiel",41.55,50.84,-9.28
1813,"1151813","Resende",25.28,8.47,16.81
1709,"1151709","Ribeira de Pena",13.95,4.43,9.52
104,"1160104","Arouca",25.73,28.63,-2.91
113,"1160113","Oliveira de Azeméis",65.58,209.29,-143.71
109,"1160109","Santa Maria da Feira",79.43,118.67,-39.25
116,"1160116","São João da Madeira",NA,NA,NA
119,"1160119","Vale de Cambra",29.56,20.37,9.19
1701,"1171701","Alijó",26.49,4.63,21.87
1801,"1171801","Armamar",32.05,4.43,27.62
403,"1170403","Carrazeda de Ansiães",35.68,8.97,26.7
404,"1170404","Freixo de Espada à Cinta",91.89,7.98,83.92
1805,"1171805","Lamego",12.8,3.78,9.02
1704,"1171704","Mesão Frio",62.66,6.09,56.57
1807,"1171807","Moimenta da Beira",31.55,39.93,-8.38
1812,"1171812","Penedono",127.96,8.85,119.12
1708,"1171708","Peso da Régua",24.18,4.19,19.98
1710,"1171710","Sabrosa",11.7,3.27,8.43
1711,"1171711","Santa Marta de Penaguião",23.35,3.6,19.76
1815,"1171815","São João da Pesqueira",59.09,5.49,53.59
1818,"1171818","Sernancelhe",35.31,10.53,24.78
1819,"1171819","Tabuaço",45.33,5.24,40.09
1820,"1171820","Tarouca",34.15,16.09,18.07
409,"1170409","Torre de Moncorvo",77.99,8.08,69.9
410,"1170410","Vila Flor",72.76,7.14,65.61
914,"1170914","Vila Nova de Foz Côa",94.54,6.45,88.09
1714,"1171714","Vila Real",12.63,4.09,8.54
401,"1180401","Alfândega da Fé",117.72,7.51,110.21
1702,"1181702","Boticas",13.74,7.01,6.72
402,"1180402","Bragança",85.38,12.92,72.46
1703,"1181703","Chaves",35.57,25.64,9.93
405,"1180405","Macedo de Cavaleiros",46.54,11.51,35.03
406,"1180406","Miranda do Douro",21.34,14.22,7.12
407,"1180407","Mirandela",52.59,9.48,43.11
408,"1180408","Mogadouro",48.04,23.83,24.21
1706,"1181706","Montalegre",8.38,3.5,4.88
1707,"1181707","Murça",41.57,7.53,34.04
1712,"1181712","Valpaços",87.32,11.28,76.05
1713,"1181713","Vila Pouca de Aguiar",18.2,9.97,8.23
411,"1180411","Vimioso",46.3,11.73,34.57
412,"1180412","Vinhais",113.86,14.09,99.76
101,"1610101","Águeda",61.04,141.53,-80.49
102,"1610102","Albergaria-a-Velha",63.97,126.98,-63.01
103,"1610103","Anadia",28.34,24.42,3.92
105,"1610105","Aveiro",104.48,103.39,1.1
108,"1610108","Estarreja",61.77,145.25,-83.48
110,"1610110","Ílhavo",86.45,111.76,-25.31
111,"1610111","Mealhada",29.97,45.15,-15.18
112,"1610112","Murtosa",46.95,182.87,-135.91
114,"1610114","Oliveira do Bairro",40.43,67.77,-27.34
115,"1610115","Ovar",55.61,210.77,-155.15
117,"1610117","Sever do Vouga",36.83,56.81,-19.98
118,"1610118","Vagos",64.1,137.87,-73.77
602,"1620602","Cantanhede",35.26,86.97,-51.72
603,"1620603","Coimbra",85.57,54.31,31.27
604,"1620604","Condeixa-a-Nova",52.73,24.1,28.63
605,"1620605","Figueira da Foz",40.57,146.47,-105.9
608,"1620608","Mira",52.47,166.85,-114.38
610,"1620610","Montemor-o-Velho",51.46,143.81,-92.36
613,"1620613","Penacova",63.6,66.21,-2.61
615,"1620615","Soure",44.9,33.92,10.98
1004,"1631004","Batalha",44.88,48.25,-3.37
1009,"1631009","Leiria",56.08,83.65,-27.56
1010,"1631010","Marinha Grande",41.63,50.16,-8.53
1015,"1631015","Pombal",57.81,72.59,-14.78
1016,"1631016","Porto de Mós",22.96,16.65,6.31
1002,"1641002","Alvaiázere",41.07,14.82,26.25
1003,"1641003","Ansião",47.98,20.95,27.03
601,"1640601","Arganil",45.59,22.31,23.28
1007,"1641007","Castanheira de Pêra",39.87,21.65,18.22
1008,"1641008","Figueiró dos Vinhos",42.77,20.58,22.19
606,"1640606","Góis",49.6,35.73,13.87
607,"1640607","Lousã",57.48,54,3.49
609,"1640609","Miranda do Corvo",47.26,25.82,21.44
611,"1640611","Oliveira do Hospital",82.28,20.29,61.99
612,"1640612","Pampilhosa da Serra",43.51,11.6,31.91
1013,"1641013","Pedrógão Grande",62.1,16.59,45.5
614,"1640614","Penela",60.75,18.3,42.45
616,"1640616","Tábua",51.04,28.68,22.36
617,"1640617","Vila Nova de Poiares",58.17,37.77,20.4
901,"1650901","Aguiar da Beira",37.23,32.53,4.7
1802,"1651802","Carregal do Sal",42.12,20.51,21.6
1803,"1651803","Castro Daire",25.55,24.16,1.39
1806,"1651806","Mangualde",43.28,19.69,23.59
1808,"1651808","Mortágua",59.12,85.55,-26.43
1809,"1651809","Nelas",29.43,11.45,17.98
1810,"1651810","Oliveira de Frades",41.06,63.44,-22.38
1811,"1651811","Penalva do Castelo",26.4,12.99,13.41
1814,"1651814","Santa Comba Dão",56.57,22.98,33.59
1816,"1651816","São Pedro do Sul",26.8,27.42,-0.62
1817,"1651817","Sátão",39.17,38.15,1.02
1821,"1651821","Tondela",36.11,31.89,4.22
1822,"1651822","Vila Nova de Paiva",41.43,50.57,-9.13
1823,"1651823","Viseu",33.26,23.97,9.3
1824,"1651824","Vouzela",38.87,46.03,-7.16
1413,"1661413","Mação",32.97,19.89,13.08
506,"1660506","Oleiros",31.08,13.26,17.82
508,"1660508","Proença-a-Nova",39.97,10.59,29.39
509,"1660509","Sertã",31.5,16.77,14.73
510,"1660510","Vila de Rei",31.84,13.96,17.88
905,"1670905","Fornos de Algodres",18.86,17.05,1.82
906,"1670906","Gouveia",16.23,8.84,7.39
912,"1670912","Seia",25.79,16.1,9.69
902,"1680902","Almeida",10.62,7.46,3.16
903,"1680903","Celorico da Beira",19.74,11.97,7.78
904,"1680904","Figueira de Castelo Rodrigo",35.42,6.66,28.75
907,"1680907","Guarda",16.81,7.82,8.99
908,"1680908","Manteigas",18.83,18.18,0.65
909,"1680909","Mêda",29.63,7.47,22.15
910,"1680910","Pinhel",14.92,8.08,6.84
911,"1680911","Sabugal",10.17,6.81,3.36
913,"1680913","Trancoso",42.08,9.47,32.6
502,"1690502","Castelo Branco",26.53,6.34,20.19
505,"1690505","Idanha-a-Nova",19.02,6.11,12.91
507,"1690507","Penamacor",34.88,10.25,24.63
511,"1690511","Vila Velha de Ródão",49.17,8.02,41.14
501,"16A0501","Belmonte",23.94,21.3,2.64
503,"16A0503","Covilhã",24.24,22.74,1.5
504,"16A0504","Fundão",24.84,15.45,9.39
1001,"16B1001","Alcobaça",55.4,52.49,2.91
1101,"16B1101","Alenquer",52.19,25.36,26.83
1102,"16B1102","Arruda dos Vinhos",43.96,30.57,13.39
1005,"16B1005","Bombarral",33.48,17.74,15.74
1104,"16B1104","Cadaval",38.05,32.07,5.98
1006,"16B1006","Caldas da Rainha",60.98,43.9,17.07
1108,"16B1108","Lourinhã",108.58,70.75,37.83
1011,"16B1011","Nazaré",71.12,146.8,-75.68
1012,"16B1012","Óbidos",86.24,29.41,56.84
1014,"16B1014","Peniche",113.29,93.8,19.49
1112,"16B1112","Sobral de Monte Agraço",53.33,79.61,-26.29
1113,"16B1113","Torres Vedras",58.03,56.07,1.96
1401,"16C1401","Abrantes",46.91,8.3,38.61
1402,"16C1402","Alcanena",72.59,12.27,60.33
1408,"16C1408","Constância",67.49,6.99,60.5
1410,"16C1410","Entroncamento",128.25,16.54,111.72
1411,"16C1411","Ferreira do Zêzere",38.67,9.11,29.56
1421,"16C1421","Ourém",52.38,26.8,25.58
1417,"16C1417","Sardoal",99.8,12.14,87.66
1418,"16C1418","Tomar",47.77,15.03,32.74
1419,"16C1419","Torres Novas",48.1,20.83,27.27
1420,"16C1420","Vila Nova da Barquinha",83.1,18.79,64.31
1115,"1711115","Amadora",20.46,0.76,19.7
1105,"1711105","Cascais",83.35,18.39,64.96
1106,"1711106","Lisboa",87.86,10.46,77.4
1107,"1711107","Loures",57.8,55.57,2.22
1109,"1711109","Mafra",61.26,68.94,-7.68
1116,"1711116","Odivelas",5.8,13.08,-7.28
1110,"1711110","Oeiras",130.42,7.03,123.39
1111,"1711111","Sintra",62.86,43.15,19.72
1114,"1711114","Vila Franca de Xira",66.96,27.05,39.91
1502,"1721502","Alcochete",26.08,7.86,18.23
1503,"1721503","Almada",62.45,63.08,-0.62
1504,"1721504","Barreiro",20.9,24,-3.1
1506,"1721506","Moita",39.45,139.94,-100.49
1507,"1721507","Montijo",16.2,7.11,9.09
1508,"1721508","Palmela",19.71,11.86,7.85
1510,"1721510","Seixal",5.62,1.43,4.19
1511,"1721511","Sesimbra",74.96,6.95,68.02
1512,"1721512","Setúbal",25.55,10.49,15.06
1501,"1811501","Alcácer do Sal",50.24,9.65,40.59
1505,"1811505","Grândola",25.39,10.37,15.02
211,"1810211","Odemira",16.19,10.34,5.85
1509,"1811509","Santiago do Cacém",17.71,12.37,5.34
1513,"1811513","Sines",38.94,15.43,23.51
1201,"1821201","Alter do Chão",20.07,4.45,15.62
1202,"1821202","Arronches",17.93,8.09,9.84
1203,"1821203","Avis",21.75,5.42,16.33
1204,"1821204","Campo Maior",67.53,13.88,53.65
1205,"1821205","Castelo de Vide",14.75,2.02,12.73
1206,"1821206","Crato",10.51,3.25,7.26
1207,"1821207","Elvas",19.61,8.78,10.83
1208,"1821208","Fronteira",41.37,7.02,34.34
1209,"1821209","Gavião",15.38,1.66,13.72
1210,"1821210","Marvão",30.46,1.78,28.68
1211,"1821211","Monforte",15.49,5.04,10.45
707,"1820707","Mora",12.49,2.69,9.79
1212,"1821212","Nisa",19.27,1.52,17.75
1213,"1821213","Ponte de Sor",13.42,2.86,10.56
1214,"1821214","Portalegre",20.25,2.86,17.4
701,"1830701","Alandroal",14.07,6.68,7.4
702,"1830702","Arraiolos",15.33,7.32,8.02
703,"1830703","Borba",22.58,12.05,10.53
704,"1830704","Estremoz",23.92,11.19,12.73
705,"1830705","Évora",22.85,8.76,14.09
706,"1830706","Montemor-o-Novo",11.96,4.31,7.65
708,"1830708","Mourão",14.02,5.33,8.68
709,"1830709","Portel",16.6,7.62,8.99
710,"1830710","Redondo",16.74,6.98,9.76
711,"1830711","Reguengos de Monsaraz",25,9.86,15.13
1215,"1831215","Sousel",38.44,10.57,27.87
712,"1830712","Vendas Novas",17.12,4.28,12.83
713,"1830713","Viana do Alentejo",9.58,3.6,5.98
714,"1830714","Vila Viçosa",21.22,6.72,14.5
201,"1840201","Aljustrel",127.39,31.46,95.92
202,"1840202","Almodôvar",20.6,11.19,9.41
203,"1840203","Alvito",20.47,4.68,15.78
204,"1840204","Barrancos",5.37,1.12,4.25
205,"1840205","Beja",88.35,20.7,67.65
206,"1840206","Castro Verde",61.72,21.52,40.2
207,"1840207","Cuba",31.51,9.43,22.08
208,"1840208","Ferreira do Alentejo",58.39,18.48,39.9
209,"1840209","Mértola",15.82,6.43,9.39
210,"1840210","Moura",38.97,7.23,31.74
212,"1840212","Ourique",17.64,8.88,8.75
213,"1840213","Serpa",53.98,12.49,41.49
214,"1840214","Vidigueira",65.11,12.49,52.62
1403,"1851403","Almeirim",70.49,9.1,61.39
1404,"1851404","Alpiarça",90.42,17.93,72.49
1103,"1851103","Azambuja",32.95,17.52,15.43
1405,"1851405","Benavente",22.16,13.35,8.82
1406,"1851406","Cartaxo",50.22,33.16,17.06
1407,"1851407","Chamusca",28.26,5.19,23.07
1409,"1851409","Coruche",33.89,8.46,25.43
1412,"1851412","Golegã",190.77,32.19,158.58
1414,"1851414","Rio Maior",35.68,14.02,21.66
1415,"1851415","Salvaterra de Magos",27.03,14.81,12.22
1416,"1851416","Santarém",47.58,29.04,18.54
801,"1500801","Albufeira",161.55,8.78,152.77
802,"1500802","Alcoutim",113.78,5.95,107.83
803,"1500803","Aljezur",32.16,16.02,16.13
804,"1500804","Castro Marim",90.94,3.87,87.07
805,"1500805","Faro",176.18,8.38,167.8
806,"1500806","Lagoa",54.97,9.19,45.78
807,"1500807","Lagos",68.9,18.41,50.48
808,"1500808","Loulé",143.93,5.28,138.65
809,"1500809","Monchique",31,6.34,24.66
810,"1500810","Olhão",186.61,9.01,177.61
811,"1500811","Portimão",33.74,7.95,25.78
812,"1500812","São Brás de Alportel",139.25,4.63,134.62
813,"1500813","Silves",41.75,5.79,35.96
814,"1500814","Tavira",124.41,5.53,118.88
815,"1500815","Vila do Bispo",34.27,8.28,25.99
816,"1500816","Vila Real de Santo António",70.02,10.86,59.16
