"Muni_ID","ID","Muni","Ewes","Other_ovine"
1601,"1111601","Arcos de Valdevez",1859.985,608.04
1602,"1111602","Caminha",321.075,264.78
1603,"1111603","Melgaço",1041.21,391.905
1604,"1111604","Monção",2479.095,729.765
1605,"1111605","Paredes de Coura",1601.46,338.715
1606,"1111606","Ponte da Barca",310.86,63.405
1607,"1111607","Ponte de Lima",1556.235,504.54
1608,"1111608","Valença",755.955,247.41
1609,"1111609","Viana do Castelo",610.875,191.115
1610,"1111610","Vila Nova de Cerveira",359.775,156.15
301,"1120301","Amares",347.265,72.81
302,"1120302","Barcelos",515.07,192.555
303,"1120303","Braga",457.875,77.94
306,"1120306","Esposende",83.34,36.675
310,"1120310","Terras de Bouro",129.69,27.585
313,"1120313","Vila Verde",1462.095,278.73
307,"1130307","Fafe",815.355,176.04
308,"1130308","Guimarães",259.38,34.695
309,"1130309","Póvoa de Lanhoso",421.47,81.9
1314,"1131314","Santo Tirso",350.37,134.82
1318,"1131318","Trofa",90.45,32.985
311,"1130311","Vieira do Minho",797.445,174.06
312,"1130312","Vila Nova de Famalicão",184.275,63.135
314,"1130314","Vizela",21.33,4.275
107,"1140107","Espinho",5.67,0.585
1304,"1141304","Gondomar",308.025,85.905
1306,"1141306","Maia",123.705,43.245
1308,"1141308","Matosinhos",72.54,38.115
1312,"1141312","Porto",6.255,1.98
1313,"1141313","Póvoa de Varzim",52.335,6.525
1315,"1141315","Valongo",122.31,17.055
1316,"1141316","Vila do Conde",160.11,46.62
1317,"1141317","Vila Nova de Gaia",202.23,51.75
1301,"1151301","Amarante",826.2,272.16
1302,"1151302","Baião",946.755,542.925
304,"1150304","Cabeceiras de Basto",925.74,137.655
106,"1150106","Castelo de Paiva",581.04,294.93
305,"1150305","Celorico de Basto",669.465,133.65
1804,"1151804","Cinfães",1371.96,653.265
1303,"1151303","Felgueiras",100.665,25.875
1305,"1151305","Lousada",207.9,43.515
1307,"1151307","Marco de Canaveses",898.155,351.225
1705,"1151705","Mondim de Basto",103.815,29.565
1309,"1151309","Paços de Ferreira",277.875,172.35
1310,"1151310","Paredes",430.29,96.39
1311,"1151311","Penafiel",525.285,65.7
1813,"1151813","Resende",364.05,157.275
1709,"1151709","Ribeira de Pena",175.455,43.515
104,"1160104","Arouca",642.465,267.345
113,"1160113","Oliveira de Azeméis",110.34,57.735
109,"1160109","Santa Maria da Feira",271.035,110.34
116,"1160116","São João da Madeira",0,0
119,"1160119","Vale de Cambra",253.395,100.665
1701,"1171701","Alijó",407.835,32.13
1801,"1171801","Armamar",133.11,12.51
403,"1170403","Carrazeda de Ansiães",1135.035,61.425
404,"1170404","Freixo de Espada à Cinta",1313.64,87.615
1805,"1171805","Lamego",543.51,99.27
1704,"1171704","Mesão Frio",4.815,1.125
1807,"1171807","Moimenta da Beira",672.3,103.23
1812,"1171812","Penedono",652.68,86.175
1708,"1171708","Peso da Régua",141.615,11.385
1710,"1171710","Sabrosa",223.56,23.31
1711,"1171711","Santa Marta de Penaguião",110.07,17.055
1815,"1171815","São João da Pesqueira",504.81,51.75
1818,"1171818","Sernancelhe",697.635,83.61
1819,"1171819","Tabuaço",302.58,33.57
1820,"1171820","Tarouca",145.62,29.88
409,"1170409","Torre de Moncorvo",3361.32,274.995
410,"1170410","Vila Flor",1367.1,179.46
914,"1170914","Vila Nova de Foz Côa",1429.695,67.14
1714,"1171714","Vila Real",1461.825,164.97
401,"1180401","Alfândega da Fé",1898.37,126.855
1702,"1181702","Boticas",865.98,67.68
402,"1180402","Bragança",9649.71,1793.7
1703,"1181703","Chaves",4469.355,883.35
405,"1180405","Macedo de Cavaleiros",5310.315,598.68
406,"1180406","Miranda do Douro",4442.625,1027.26
407,"1180407","Mirandela",4655.925,518.175
408,"1180408","Mogadouro",5681.475,1030.68
1706,"1181706","Montalegre",2065.32,337.005
1707,"1181707","Murça",346.68,20.745
1712,"1181712","Valpaços",2996.73,416.925
1713,"1181713","Vila Pouca de Aguiar",1634.175,289.215
411,"1180411","Vimioso",2747.295,393.615
412,"1180412","Vinhais",4387.455,986.31
101,"1610101","Águeda",594.945,219.285
102,"1610102","Albergaria-a-Velha",147.6,16.2
103,"1610103","Anadia",273.6,81.63
105,"1610105","Aveiro",135.945,66.825
108,"1610108","Estarreja",164.655,29.025
110,"1610110","Ílhavo",12.51,4.545
111,"1610111","Mealhada",110.34,32.4
112,"1610112","Murtosa",43.515,13.95
114,"1610114","Oliveira do Bairro",85.32,18.18
115,"1610115","Ovar",50.04,11.655
117,"1610117","Sever do Vouga",102.96,36.675
118,"1610118","Vagos",98.1,26.73
602,"1620602","Cantanhede",217.26,75.645
603,"1620603","Coimbra",612.045,131.4
604,"1620604","Condeixa-a-Nova",420.345,132.525
605,"1620605","Figueira da Foz",530.415,75.915
608,"1620608","Mira",8.55,3.42
610,"1620610","Montemor-o-Velho",1320.165,188.28
613,"1620613","Penacova",558.54,218.7
615,"1620615","Soure",915.21,142.785
1004,"1631004","Batalha",188.55,68.265
1009,"1631009","Leiria",976.635,366.3
1010,"1631010","Marinha Grande",56.295,13.95
1015,"1631015","Pombal",1755.9,556.02
1016,"1631016","Porto de Mós",909.495,238.905
1002,"1641002","Alvaiázere",599.805,91.845
1003,"1641003","Ansião",1282.95,177.75
601,"1640601","Arganil",619.155,150.165
1007,"1641007","Castanheira de Pêra",48.915,15.345
1008,"1641008","Figueiró dos Vinhos",138.51,43.245
606,"1640606","Góis",42.66,10.8
607,"1640607","Lousã",110.34,23.895
609,"1640609","Miranda do Corvo",139.05,46.935
611,"1640611","Oliveira do Hospital",2270.07,235.485
612,"1640612","Pampilhosa da Serra",79.65,10.53
1013,"1641013","Pedrógão Grande",149.58,27
614,"1640614","Penela",631.665,66.285
616,"1640616","Tábua",1358.595,191.7
617,"1640617","Vila Nova de Poiares",39.825,17.055
901,"1650901","Aguiar da Beira",1162.62,143.64
1802,"1651802","Carregal do Sal",719.82,64.26
1803,"1651803","Castro Daire",971.775,194.265
1806,"1651806","Mangualde",2210.355,150.75
1808,"1651808","Mortágua",1120.815,288.09
1809,"1651809","Nelas",989.73,62.55
1810,"1651810","Oliveira de Frades",327.06,83.88
1811,"1651811","Penalva do Castelo",800.865,36.135
1814,"1651814","Santa Comba Dão",721.53,76.5
1816,"1651816","São Pedro do Sul",891.585,262.485
1817,"1651817","Sátão",537.21,99.27
1821,"1651821","Tondela",2321.01,481.77
1822,"1651822","Vila Nova de Paiva",452.205,79.65
1823,"1651823","Viseu",2163.15,535.23
1824,"1651824","Vouzela",763.335,149.895
1413,"1661413","Mação",337.86,34.965
506,"1660506","Oleiros",83.34,14.49
508,"1660508","Proença-a-Nova",395.865,169.785
509,"1660509","Sertã",500.535,127.98
510,"1660510","Vila de Rei",46.35,5.67
905,"1670905","Fornos de Algodres",1365.12,137.385
906,"1670906","Gouveia",2673.63,311.4
912,"1670912","Seia",3483.045,212.175
902,"1680902","Almeida",3780.54,259.11
903,"1680903","Celorico da Beira",4203.45,489.465
904,"1680904","Figueira de Castelo Rodrigo",5957.91,195.12
907,"1680907","Guarda",4054.14,519.03
908,"1680908","Manteigas",255.69,10.8
909,"1680909","Mêda",1699.29,119.745
910,"1680910","Pinhel",3153.69,225.225
911,"1680911","Sabugal",3244.995,274.725
913,"1680913","Trancoso",3522.015,203.895
502,"1690502","Castelo Branco",15573.735,1254.51
505,"1690505","Idanha-a-Nova",18330.165,1400.94
507,"1690507","Penamacor",2855.07,226.935
511,"1690511","Vila Velha de Ródão",2455.785,179.19
501,"16A0501","Belmonte",2374.155,218.7
503,"16A0503","Covilhã",2971.71,165.825
504,"16A0504","Fundão",10460.25,561.69
1001,"16B1001","Alcobaça",1350.9,358.335
1101,"16B1101","Alenquer",765.9,133.65
1102,"16B1102","Arruda dos Vinhos",386.505,73.08
1005,"16B1005","Bombarral",120.285,18.18
1104,"16B1104","Cadaval",281.835,62.28
1006,"16B1006","Caldas da Rainha",593.28,221.85
1108,"16B1108","Lourinhã",802.575,106.92
1011,"16B1011","Nazaré",207.9,12.24
1012,"16B1012","Óbidos",161.55,57.465
1014,"16B1014","Peniche",447.66,101.25
1112,"16B1112","Sobral de Monte Agraço",538.92,102.105
1113,"16B1113","Torres Vedras",1974.87,211.86
1401,"16C1401","Abrantes",2786.85,387.09
1402,"16C1402","Alcanena",714.69,90.45
1408,"16C1408","Constância",29.295,2.565
1410,"16C1410","Entroncamento",137.385,5.67
1411,"16C1411","Ferreira do Zêzere",546.345,76.5
1421,"16C1421","Ourém",997.38,351.54
1417,"16C1417","Sardoal",162.675,39.51
1418,"16C1418","Tomar",1356.57,188.28
1419,"16C1419","Torres Novas",1364.265,232.065
1420,"16C1420","Vila Nova da Barquinha",89.865,23.625
1115,"1711115","Amadora",48.915,2.295
1105,"1711105","Cascais",66.825,20.745
1106,"1711106","Lisboa",7.11,1.125
1107,"1711107","Loures",1057.95,184.59
1109,"1711109","Mafra",1889.28,387.9
1116,"1711116","Odivelas",243.45,48.06
1110,"1711110","Oeiras",7.965,2.835
1111,"1711111","Sintra",1001.385,172.35
1114,"1711114","Vila Franca de Xira",769.005,76.77
1502,"1721502","Alcochete",180.9,31.59
1503,"1721503","Almada",279,16.515
1504,"1721504","Barreiro",95.58,8.82
1506,"1721506","Moita",304.02,61.425
1507,"1721507","Montijo",2259.54,345.24
1508,"1721508","Palmela",5067.72,407.835
1510,"1721510","Seixal",131.13,17.37
1511,"1721511","Sesimbra",282.69,115.74
1512,"1721512","Setúbal",1310.805,118.035
1501,"1811501","Alcácer do Sal",6141.06,1358.28
1505,"1811505","Grândola",6632.19,1190.52
211,"1810211","Odemira",7560.495,1308.24
1509,"1811509","Santiago do Cacém",8176.5,1458.99
1513,"1811513","Sines",1620.495,558.54
1201,"1821201","Alter do Chão",4763.7,917.46
1202,"1821202","Arronches",3507.795,208.755
1203,"1821203","Avis",7480.845,1346.355
1204,"1821204","Campo Maior",915.48,91.575
1205,"1821205","Castelo de Vide",1963.8,172.35
1206,"1821206","Crato",3207.735,303.165
1207,"1821207","Elvas",5566.86,893.025
1208,"1821208","Fronteira",5431.185,913.5
1209,"1821209","Gavião",339.3,59.445
1210,"1821210","Marvão",1759.32,172.35
1211,"1821211","Monforte",2728.8,706.725
707,"1820707","Mora",5278.77,1273.545
1212,"1821212","Nisa",5027.04,827.055
1213,"1821213","Ponte de Sor",7362.27,1945.305
1214,"1821214","Portalegre",5097.6,436.005
701,"1830701","Alandroal",5558.31,680.265
702,"1830702","Arraiolos",6430.275,1497.645
703,"1830703","Borba",2004.75,576.18
704,"1830704","Estremoz",9115.29,1989.36
705,"1830705","Évora",10013.445,2041.425
706,"1830706","Montemor-o-Novo",12922.02,3546.18
708,"1830708","Mourão",1435.635,162.405
709,"1830709","Portel",6869.97,1138.725
710,"1830710","Redondo",1841.22,531.54
711,"1830711","Reguengos de Monsaraz",2849.67,579.33
1215,"1831215","Sousel",4908.735,900.405
712,"1830712","Vendas Novas",1238.85,281.835
713,"1830713","Viana do Alentejo",5259.105,752.535
714,"1830714","Vila Viçosa",1866.78,627.39
201,"1840201","Aljustrel",4037.895,873.945
202,"1840202","Almodôvar",9204.885,1398.96
203,"1840203","Alvito",2935.575,360.63
204,"1840204","Barrancos",916.065,47.79
205,"1840205","Beja",7614.81,1488.825
206,"1840206","Castro Verde",8549.64,545.76
207,"1840207","Cuba",1736.82,333.9
208,"1840208","Ferreira do Alentejo",5214.195,1105.74
209,"1840209","Mértola",19175.085,5021.955
210,"1840210","Moura",5866.605,1026.405
212,"1840212","Ourique",9198.045,2473.155
213,"1840213","Serpa",17870.85,2881.845
214,"1840214","Vidigueira",2804.175,546.885
1403,"1851403","Almeirim",151.29,21.915
1404,"1851404","Alpiarça",131.67,11.655
1103,"1851103","Azambuja",623.7,89.595
1405,"1851405","Benavente",670.05,67.95
1406,"1851406","Cartaxo",226.08,51.75
1407,"1851407","Chamusca",3505.5,160.11
1409,"1851409","Coruche",2531.16,270.18
1412,"1851412","Golegã",108.945,7.11
1414,"1851414","Rio Maior",777.825,469.845
1415,"1851415","Salvaterra de Magos",274.14,17.37
1416,"1851416","Santarém",2435.04,384.21
801,"1500801","Albufeira",892.17,113.175
802,"1500802","Alcoutim",2126.745,101.52
803,"1500803","Aljezur",120.87,19.035
804,"1500804","Castro Marim",701.595,83.34
805,"1500805","Faro",395.595,13.95
806,"1500806","Lagoa",80.505,15.66
807,"1500807","Lagos",63.72,11.385
808,"1500808","Loulé",2119.905,394.2
809,"1500809","Monchique",73.935,22.185
810,"1500810","Olhão",159.255,25.875
811,"1500811","Portimão",233.775,16.785
812,"1500812","São Brás de Alportel",72.225,9.405
813,"1500813","Silves",2049.39,471.555
814,"1500814","Tavira",558.54,56.025
815,"1500815","Vila do Bispo",1360.575,324.225
816,"1500816","Vila Real de Santo António",100.98,12.51
